CustomerID,prob_churn
9572-WUKSB,0.5134675796219126
5453-AXEPF,0.513363925513659
3365-SAIGS,0.5131009857238094
0581-BXBUB,0.5127307850084137
7823-JSOAG,0.512307430083895
5233-AOZUF,0.5118827884347152
6034-YMTOB,0.5115051126726268
5044-LRQAQ,0.5114605900279909
9752-ZNQUT,0.511165069233839
6077-BDPXA,0.5111479082518086
2603-HVKCG,0.5107939776842217
8180-AKMJV,0.5106853480655641
8695-ARGXZ,0.5102076451744011
6339-DKLMK,0.5098942818989541
5442-BHQNG,0.5087248196831089
2800-QQUSO,0.5083043315698582
7126-RBHSD,0.5082162510981951
2347-WKKAE,0.5081531701973543
9696-RMYBA,0.5081312341899973
3566-HJGPK,0.5080806518543084
0420-HLGXF,0.5080404171251245
3312-ZWLGF,0.5080215637560467
2862-PFNIK,0.5075382511581067
4634-JLRJT,0.5068796069222434
5609-IMCGG,0.5065147142115175
4343-EJVQB,0.5059617770352458
6646-JPPHA,0.5056857819416001
1769-GRUIK,0.5055444193432398
3748-FVMZZ,0.5054087461555852
2740-TVLFN,0.5053617121123066
1104-TNLZA,0.5053091562272592
3588-WSTTJ,0.5052368355069262
9903-LYSAB,0.5050908326972996
2665-NPTGL,0.5046381449989258
9633-XQABV,0.5040400561935167
9638-JIQYA,0.5032358304916418
9432-VOFYX,0.503218800770131
5405-ZMYXQ,0.5029166645967142
2897-DOVND,0.5023942422249917
9398-MMQTO,0.5015561805332613
3577-AMVUX,0.5005470504429013
0196-JTUQI,0.4994672795779029
4482-EWFMI,0.49938143158223286
9506-UXUSK,0.4978629924875711
7508-SMHXL,0.49767400584118937
2831-EBWRN,0.4970194006354331
2800-VEQXM,0.49701210615471375
5628-FCGYG,0.4967527307067525
7277-OZCGZ,0.4957208611797399
2697-NQBPF,0.4956025385959272
7952-OBOYL,0.4954539438130402
3914-FDRHP,0.49509915410492683
6030-REHUX,0.4942019914866716
6559-PDZLR,0.4931515621049675
9643-AVVWI,0.4930605068814781
8709-KRDVL,0.4926740004519791
5666-CYCYZ,0.4925560104501791
3191-CSNMG,0.49208709772270565
1766-GKNMI,0.49166546544861794
1536-HBSWP,0.4913411079354196
9992-UJOEL,0.49104924483998225
9108-EJFJP,0.49086856187377365
2049-BAFNW,0.49084828355507787
5533-NHFRF,0.4904331663595983
7048-GXDAY,0.48969210765337856
3338-CVVEH,0.48877178385012754
9518-XXBXE,0.4880541725890853
3088-LHEFH,0.4875388588405448
6158-HDPXZ,0.4872148337563169
4291-SHSBH,0.48704484005767673
3518-PZXZQ,0.4857175872650039
6656-JWRQX,0.48566541335505425
3496-LFSZU,0.48565589090766315
9214-EKVXR,0.48553780685910175
7020-OZKXZ,0.4853129752979649
1077-HUUJM,0.4851268900823673
8445-DNBAE,0.4845982425879509
3898-GUYTS,0.48346708828239826
9026-LHEVG,0.48340822690816926
4647-MUZON,0.48307272172053023
4223-WOZCM,0.4827027647951564
4690-PKDQG,0.48234031315060877
1730-ZMAME,0.48213246053225156
0365-GXEZS,0.48210705553213296
0376-OIWME,0.4820223443244598
4029-HPFVY,0.4817854673843883
0958-YHXGP,0.4816842471489517
4760-THGOT,0.4816448540621164
3969-GYXEL,0.4810528761564112
7246-ZGQDF,0.48073053039150465
3703-KBKZP,0.4804274034510627
2692-BUCFV,0.4800196388565221
9469-WEJBT,0.47973695945631667
1471-GIQKQ,0.47936297332720007
9620-ENEJV,0.47933693856858617
9129-UXERG,0.4791348112149999
9681-KYGYB,0.4781468409260002
0641-EVBOJ,0.4778358886394944
3082-VQXNH,0.47759231599239377
7718-RXDGG,0.47651887699835904
5129-JLPIS,0.4763869980254192
8544-GOQSH,0.47551560844834734
7924-GJZFI,0.47549969506011036
0439-IFYUN,0.4752187994471085
4716-HHKQH,0.4750479005533164
5022-KVDQT,0.47486872002692676
6522-YRBXD,0.4747146523469589
5461-QKNTN,0.47314454053415467
5760-IFJOZ,0.4724294772085441
1346-UFHAX,0.4714038174641788
3853-LYGAM,0.4712421098138009
5630-IXDXV,0.4709959471138891
7422-WNBTY,0.4702783038447375
2694-CIUMO,0.46995242373654555
5522-JBWMO,0.46918604539888287
7853-OETYL,0.4690811091875778
0674-DGMAQ,0.4690321205081457
2107-FBPTK,0.46849221796254953
9822-WMWVG,0.46848168992663963
8818-DOPVL,0.46793371463624356
8224-DWCKX,0.46724494140854533
0114-PEGZZ,0.46641107415574856
8486-AYEQH,0.46575101802311525
3413-BMNZE,0.46522662116604935
5839-SUYVZ,0.4649132669281024
3987-KQDDU,0.46470752060049164
0585-EGDDA,0.4646509025521622
1212-GLHMD,0.46445737618765803
4373-VVHQL,0.46398621091785375
3050-GBUSH,0.463962442174665
6260-ONULR,0.4634406517056185
5605-IYGFG,0.46292747109103627
6591-QGOYB,0.46291345678276963
1421-HCERK,0.4629013107602528
3594-KADLU,0.46209421564579756
3481-JHUZH,0.46185947306408237
7814-LEEVE,0.4613508696204582
3733-LSYCE,0.46124386652695953
4815-GBTCD,0.4602703225537841
8819-IMISP,0.45995136663544484
9365-SRSZE,0.4597882015252457
6416-YJTTB,0.45924240299949814
2103-ZRXFN,0.4585376093241971
3384-CTMSF,0.4583675868951809
5858-EAFCZ,0.458347992295956
8563-OYMQY,0.45775968379121396
0428-IKYCP,0.4572378187824052
5016-IBERQ,0.45709835128254844
6817-WTYHE,0.45674012867152025
0988-JRWWP,0.4562138729987611
7460-ITWWP,0.45600041581007594
2974-GGUXS,0.455773635726163
8262-COGGB,0.4555255571453993
5879-SESNB,0.4554831300881224
6692-YQHXC,0.4552798712780659
9796-BPKIW,0.4548183039841841
9631-XEYKE,0.4545350467369491
3002-WQZWT,0.4541448539571124
9699-UBQFS,0.45362301175971387
5857-TYBCJ,0.4531502216943554
5439-WIKXB,0.4531266803802862
1932-UEDCX,0.45279384699892283
5122-CYFXA,0.4526904309417537
2080-CAZNM,0.4526864822927045
1928-BXYIV,0.4526277771249273
0177-PXBAT,0.4523158697671184
1394-SUIUH,0.4514117934780397
2739-CACDQ,0.45105806989188046
2832-KJCRD,0.4510149325966601
9494-MRNYX,0.450848972822692
5968-VXZLG,0.45070215383521145
6582-OIVSP,0.45060126288679014
0921-OHLVP,0.450161051113705
2921-XWDJH,0.45004699692124567
1816-FLZDK,0.44968351842447823
1406-PUQVY,0.4493691881456613
2043-WVTQJ,0.4491120332824133
5692-ICXLW,0.4490030494721913
3453-RTHJQ,0.44882036220288063
6778-YSNIH,0.44841992066842384
3951-NJCVI,0.4475215316379916
2105-PHWON,0.44746135353091154
4706-DGAHW,0.4472986526968025
1335-NTIUC,0.44718325563212924
0432-CAJZV,0.44709536759278634
5325-UWTWJ,0.44708551432088134
7339-POGZN,0.44645085607712814
3961-SXAXY,0.446121884532155
3771-PZOBW,0.44505732163130896
6259-WJQLC,0.4446547498396833
2187-PKZAY,0.4446071580441112
2277-VWCNI,0.4445271366173216
0430-IHCDJ,0.44451335311271
4727-MCYZG,0.4434463785682174
7813-ZGGAW,0.44287448730763807
1169-WCVAK,0.4428033587696021
2273-QCKXA,0.4424185808644306
8645-KWHJO,0.442162766993103
2275-RBYQS,0.4421135122803382
1453-RZFON,0.4420245225370223
1016-DJTSV,0.4419794969565343
2495-KZNFB,0.4419186041805348
3692-JHONH,0.44150046838695767
4236-UJPWO,0.44125784845740584
4686-UXDML,0.4404239387765274
4537-DKTAL,0.44029365938960097
2085-BOJKI,0.4401289515801565
8757-TFHHJ,0.4398465648171917
6048-QBXKL,0.43979740676259055
8064-RAVOH,0.43943374721516987
3620-MWJNE,0.43937027335763246
9133-AYJZG,0.4383468617201746
4329-YPDDQ,0.43808246538891127
4188-FRABG,0.43800609684920816
7794-JASDG,0.43751969335695196
8286-AFUYI,0.43750110925370483
7562-UXTPG,0.4374015786045677
7442-YGZFK,0.437050681728568
0749-IRGQE,0.43651001018433766
0447-RXSGD,0.4361150653491011
8950-MTZNV,0.43578068436055234
5019-GQVCR,0.4357736780676145
3855-ONCAR,0.4356421281428602
5207-PLSTK,0.4356386757766696
1728-BQDMA,0.4353921817071519
0650-BWOZN,0.4353622026037012
1636-NTNCO,0.43456851056244067
6994-KERXL,0.4342668829251027
6133-OZILE,0.4340185037459733
7596-LDUXP,0.4331810156310019
1942-OQFRW,0.43267449293054455
9537-VHDTA,0.4320297095185821
5371-VYLSX,0.4320141437552699
5948-UJZLF,0.43144387011194013
5999-LCXAO,0.43133355544458674
9667-TKTVZ,0.4312396005731415
3223-DWFIO,0.4307970952067231
4130-MZLCC,0.43034340367745777
7586-ZATGZ,0.42909197211092626
4824-GUCBY,0.4288757805015576
0491-KAPQG,0.42837166389446035
7410-OIEDU,0.427649991249004
9773-PEQBZ,0.4266924915927357
9261-WDCAF,0.42620325364963646
2823-LKABH,0.42582720132329543
0434-CSFON,0.42549387093943447
4948-WBBKL,0.4252766401937834
4673-KKSLS,0.4251745992004855
2507-QZPQS,0.42454958624333
0899-LIIBW,0.4233158606059746
5960-MVTUK,0.4232909632772731
2504-DSHIH,0.4229923775871127
8676-OOQEJ,0.42298238356914575
4570-QHXHL,0.422908247087525
7389-KBFIT,0.4228228221747724
0623-GDISB,0.42278147336444605
1302-UHBDD,0.42255919120300656
2903-YYTBW,0.4221717493204895
0599-XNYDO,0.4217648102575094
8903-XEBGX,0.42155112969266595
4983-CCWMC,0.42128721138679504
1550-EENBN,0.42124123214661063
2672-OJQZP,0.42043557498642287
3197-ARFOY,0.4200777558069836
5542-DHSXL,0.4198955654420204
6212-ATMLK,0.41931517244283767
4724-WXVWF,0.4185509649921151
5652-MSDEY,0.418278209855391
7801-KICAO,0.4179980099893323
6537-QLGEX,0.4172587566851579
5153-RTHKF,0.41721940973448307
3522-CDKHF,0.41662972224204564
6145-NNPNO,0.41597451750013115
4860-IJUDE,0.4159581189588234
3352-ALMCK,0.4158284289087281
7975-TZMLR,0.4150455968480582
8630-FJLIB,0.41471818615774575
1754-GKYPY,0.41468564360618465
2305-MRGLV,0.4144126708540376
7967-HYCDE,0.4136439663800632
7855-DIWPO,0.4136185742757659
2070-XYMFH,0.4131855082423062
2675-DHUTR,0.4131014859520738
6844-DZKRF,0.4124117222748967
2277-DJJDL,0.4123777585808825
3312-UUMZW,0.41226268724784404
8705-DWKTI,0.41174230589917676
9979-RGMZT,0.41131101243771573
7401-RUBNK,0.4111734686729397
4391-LNRXK,0.4110861776594998
7284-BUYEC,0.4104499172844674
7880-XSOJX,0.4103402666307015
8720-RQSBJ,0.4101967195403208
8885-QSQBX,0.4099828995473953
7754-IXRMC,0.40994489614821733
0093-EXYQL,0.40924014811120807
4465-VDKIQ,0.4090924654159213
2969-QWUBZ,0.40715548802013535
8981-FJGLA,0.40689896431509104
3604-WLABM,0.4066191681489885
9356-AXGMP,0.406544811399095
2081-KJSQF,0.40580047829933236
2181-UAESM,0.4057743465343329
9279-CJEOJ,0.4053923281033975
0829-XXPLX,0.4050505535536411
4546-FOKWR,0.40330764283977527
5906-BFOZT,0.4031805467322184
3714-NTNFO,0.4025026375770602
0666-UXTJO,0.40237357432647686
3323-CPBWR,0.4022827780866354
4062-HBMOS,0.4022502334512303
8543-MSDMF,0.4021346785353823
8805-JNRAZ,0.4013138092433324
8979-CAMGB,0.40033584119688237
8167-GJLRN,0.3993985775424196
2378-VTKDH,0.3991128332294647
6650-VJONK,0.39868691438318116
2657-VPXTA,0.3985117242545956
0141-YEAYS,0.39807842141890143
3955-JBZZM,0.397631403666635
3094-JOJAI,0.3972325988317149
0374-AACSZ,0.39699616965815226
9053-EJUNL,0.39654281378714024
6257-RJOHI,0.3964859497336274
8456-QDAVC,0.39611494110239015
3351-NGXYI,0.3958917606047088
2712-SYWAY,0.3957918799137108
7901-TBKJX,0.39549472334584146
2573-GYRUU,0.3954800832332401
4080-IIARD,0.39520066073399945
4146-SVFUD,0.3951063838300661
0869-PAPRP,0.3947292127872839
5035-BVCXS,0.39459251137831935
2432-TFSMK,0.3933768486832366
8660-BUETV,0.3932529128486658
8654-DHAOW,0.3930275656567808
5649-RXQTV,0.3928424453226211
9743-DQKQW,0.3927034164611709
9895-VFOXH,0.3924728821914574
1379-FRVEB,0.39206798076975036
8118-TJAFG,0.39162667673422313
8212-CRQXP,0.39113695635256435
8728-SKJLR,0.39110957043331224
9576-SYUHJ,0.39056259963885
4998-IKFSE,0.39042265550157906
6137-NICCO,0.38988248724242736
9348-YVOMK,0.3898710671781903
7729-JTEEC,0.38949281337995467
6729-GDNGC,0.38943596609290376
3797-FKOGQ,0.38937316048645193
8012-SOUDQ,0.3890738006976269
6022-KOUQO,0.3890476626440529
2101-RANCD,0.3882910705825633
2293-IJWPS,0.3882902256096365
2853-CWQFQ,0.3877811274803017
1307-TVUFB,0.3871472928608563
3211-AAPKX,0.3871322706185647
6078-VESFR,0.3863207355526721
8785-CJSHH,0.3861981965084705
7233-DRTRF,0.38571465885740835
9708-HPXWZ,0.38568501458067234
8313-KTIHG,0.38448911357781124
0531-ZZJWQ,0.38444777791345947
2607-FBDFF,0.38440771626771464
8993-IZEUX,0.3843985251833052
2209-XADXF,0.3841713110919799
5626-MGTUK,0.3831862165154616
0080-OROZO,0.38280190322470636
7009-LGECI,0.3824572757092585
5141-ZUVBH,0.3821453555176317
1855-AGAWH,0.3818131419908617
5213-TWWJU,0.38159241765982627
4553-DVPZG,0.3815849673734582
6362-QHAFM,0.38136987275487705
8490-BXHEO,0.3812232716734115
5404-GGUKR,0.38095417391990033
5392-AKEMH,0.38067818914467594
6705-LXORM,0.3803720950527014
4176-FXYBO,0.3798211959993358
0118-JPNOY,0.3797354348271857
8990-ZXLSU,0.3796416290517383
1391-UBDAR,0.379532882749606
8166-ORCHU,0.37950196851438894
6557-BZXLQ,0.3792339321064975
9168-INPSZ,0.3788892590655875
6917-IAYHD,0.3787254289409234
3090-LETTY,0.37839225774646906
1635-FJFCC,0.3781506394377414
7929-DMBCV,0.37804036852665335
2637-FKFSY,0.37784954676142085
0374-IOEGQ,0.37770902996209377
0508-OOLTO,0.3771322810825679
2587-EKXTS,0.37680881672790517
4191-XOVOM,0.3767009397627978
8963-JLGJT,0.37659377380420117
7145-FEJWU,0.37656843729478134
1777-JYQPJ,0.37655406966365895
4238-HFHSN,0.3763928302076794
5973-EJGDP,0.37617815010719774
1910-FMXJM,0.37591723981589226
1895-QTKDO,0.375886147742332
6693-FRIRW,0.375575832262343
5035-PGZXH,0.37543370410185106
7011-CVEUC,0.3753086647240697
1996-DBMUS,0.374791185670376
6486-LHTMA,0.3746991156011359
1763-WQFUK,0.37450260028641486
2038-LLMLM,0.3741135907960087
1101-SSWAG,0.37401500530347376
3956-CJUST,0.37334841630421667
5882-CMAZQ,0.3731631330151776
2227-JRSJX,0.37302696092600385
9819-FBNSV,0.3725389046368784
5482-VXSXJ,0.37208331369556935
7504-UWHNB,0.3719884807508202
1728-CXQBE,0.3719332158890065
7268-IGMFD,0.37131927470213666
2669-QVCRG,0.37130840780124513
7326-RIGQZ,0.3711462046441634
7567-ECMCM,0.37114074625873167
1622-HSHSF,0.3707681678101595
1427-VERSM,0.3706560295508526
2272-UOINI,0.37057516631472404
1422-DGUBX,0.3703763640266244
5996-DAOQL,0.3703616707158157
2207-QPJED,0.36967723782202433
7850-VWJUU,0.36944156869792083
4360-PNRQB,0.36844635101615153
8008-ESFLK,0.36831543853996146
0581-MDMPW,0.3682806842689613
8849-AYPTR,0.3681863214346051
9112-WSNPU,0.3680895817698677
9244-ZVAPM,0.3680299105272512
8564-LDKFL,0.36749808259515054
2676-ISHSF,0.3669661906416304
9919-YLNNG,0.3665914280973718
6629-LADHQ,0.3664757613638402
9167-APMXZ,0.36636832891995963
1608-GMEWB,0.3660411479558563
6968-GMKPR,0.3660058258793287
1482-OXZSY,0.365641244408964
2692-PFYTJ,0.365624013559965
7129-ACFOG,0.3652652944794068
3808-HFKDE,0.36518234425666846
9732-EQMWY,0.36496326615125424
2786-GCDPI,0.3648882156581647
6741-EGCBI,0.3642542890578966
3466-RITXD,0.36411893622945135
4065-JJAVA,0.3641120500576379
8648-PFRMP,0.36393051411263594
8974-OVACP,0.36385345446934436
9272-LSVYH,0.3634543048465273
1548-FEHVL,0.36340372621220646
8535-SFUTN,0.3624578847168323
7243-LCGGZ,0.3619951879720355
2538-OIMXF,0.3618080900377459
